Question,Answer
"考点22 共同诉讼人
77.2017/3/37/单
马迪由阳光劳务公司派往五湖公司担任驾驶员。因五湖公司经常要求加班，且不发加班费，马迪与
五湖公司发生争议，向劳动争议仲裁委员会申请仲裁。关于本案仲裁当事人的确定，下列哪一表述是正
确的？ 【B】
A.马迪是申请人，五湖公司为被申请人
B.马迪是申请人，五湖公司和阳光劳务公司为被申请人
C.马迪是申请人，五湖公司为被申请人，阳光劳务公司可作为第三人参加诉讼
D.马迪和阳光劳务公司为申请人，五湖公司为被申请人","劳动争议仲裁［B］
［解析］《劳动争议调解仲裁法》第22条第2款规定：“劳务派遣单位或者用工单位与劳动者发生劳动争议的，劳务派遣单位和用工单位为共同当事人。”故马迪是申请人，用工单位五湖公司和劳务派遣单位阳光劳务公司为被申请人，故A、C、D项错误，B项正确。"
"78.2016/3/36/单
精神病人姜某冲入向阳幼儿园将入托的小明打伤，小明的父母与姜某的监护人朱某及向阳幼儿园协
商赔偿事宜无果，拟向法院提起诉讼。关于本案当事人的确定，下列哪一选项是正确的？ 【D】
A.姜某是被告，朱某是无独立请求权第三人
B.姜某与朱某是共同被告，向阳幼儿园是无独立请求权第三人
C.向阳幼儿园与姜某是共同被告
D.姜某、朱某、向阳幼儿园是共同被告","共同诉讼人［D］
［解析］《民诉解释》第67条规定，无民事行为能力人、限制民事行为能力人造成他人损害的，无民事行为能力人、限制民事行为能力人与其监护人为共同被告。故A、C项错误。
《民法典》第1201条规定，无民事行为能力人在幼儿园受到幼儿园以外人员侵害的，由侵权人承担侵权责任；幼儿园未尽到管理职责的，承担相应的补充责任。根据此项规定，幼儿园承担的是补充赔偿责任，与受害人之间具有直接的赔偿权利义务关系，是赔偿权利义务关系一方当事人，故应为适格被告，不能列为无独立请求权的第三人。故B项错误。【特别提醒】注意两个问题：首先，掌握无独三和共同被告的区别。二者的主要区别在于无独三与案件原告没有直接的权利义务关系，而共同被告与原告存在直接的权利义务关系。对于本题，根据《民法典》的规定，幼儿园未尽管理责任的，应当承担补充责任。据此，幼儿园与受害人之间具有直接的赔偿权利义务关系，是赔偿权利义务关系一方当事人，因此应为适格被告，不是无独三。其次，注意程序问题与实体问题。有考生指出，根据《民法典》的规定，幼儿园未尽到管理职责的才承担补充责任，而题目并未表述幼儿园未尽到管理责任，为何要作为共同被告?另外，有考生指出，补充责任是第二顺位的责任，即便幼儿园有过错，本题中也应当先向侵权责任人姜某主张责任，只有在姜某无法履行赔偿义务时才由幼儿园承担补充赔偿责任，为何可以将幼儿园列为共同被告一并起诉？对此，要注意区分程序问题与实体问题。本题中，幼儿园是否尽到管理职责，是否应承担补充责任的问题属于实体判断范畴，而在起诉时，只是解决当事人的主体资格问题，故权利人主张其承担责任，就应当列其为共同被告，至于其是否承担责任则属于实体审理后的判断问题，起诉时在所不问。
根据上述司法解释及法律规定，被监护人造成他人损害的，其与监护人为共同被告；同时，无民事行为能力人在幼儿园受到幼儿园以外人员侵害的，幼儿园未尽到管理职责的，应当承担补充责任，其在诉讼中的地位应当是共同被告。故D项正确。"
"79.2013/3/77/多
甲向大恒银行借款100万元，乙承担连带保证责任，甲到期未能归还借款，大恒银行向法院起诉甲
乙二人，要求其履行债务。关于诉的合并和共同诉讼的判断，下列哪些选项是正确的？ 【AC】
A.本案属于诉的主体的合并
B.本案属于诉的客体的合并
C.本案属于必要共同诉讼
D.本案属于普通共同诉讼","诉的合并；必要共同诉讼［AD（原答案为AC）］
［解析］诉的合并是指法院将两个或两个以上彼此之间有牵连的诉合并到一个诉讼程序中审理和裁判。诉的合并包括诉的主体合并和诉的客体合并。诉的主体合并，是指将数个当事人合并到同一诉讼程序中审理和裁判。在一个原告对数个被告或数个原告对一个或数个被告提起诉讼时，会产生诉的主体合并。诉的客体合并，是指将同一原告对同一被告提起的两个以上的诉或者反诉与本诉合并到同一诉讼程序中审理。本题中，大恒银行向法院起诉甲、乙，被告一方主体为两人。故A项正确，B项错误。
在我国民事诉讼中，必要共同诉讼是指当事人一方或者双方为两人以上，诉讼标的是共同的，法院必须合一审理并在裁判中对诉讼标的合一确定的共同诉讼。普通共同诉讼是指当事人一方或者双方为两人以上，诉讼标的是同一种类，法院认为可以合并审理并且当事人也同意合并审理的共同诉讼。
《民诉解释》第66条规定：“因保证合同纠纷提起的诉讼，债权人向保证人和被保证人一并主张权利的，人民法院应当将保证人和被保证人列为共同被告。保证合同约定为一般保证，债权人仅起诉保证人的，人民法院应当通知被保证人作为共同被告参加诉讼；债权人仅起诉被保证人的，可以只列被保证人为被告。”据此，本案成立共同诉讼，但是成立必要共同诉讼还是普通共同诉讼存在争议，学界观点存在固有必要共同诉讼、类似必要共同诉讼和普通共同诉讼的变迁。根据目前学界通说观点，债权人一并起诉债务人和保证人的，成立普通共同诉讼。故C项错误，D项正确。"
"80.2010/3/46/单
甲在丽都酒店就餐，顾客乙因地板湿滑不慎滑倒，将热汤洒到甲身上，甲被烫伤。甲拟向法院提起
诉讼。关于本案当事人的确定，下列哪一说法是正确的？ 【D】
A.甲起诉丽都酒店，乙是第三人
B.甲起诉乙，丽都酒店是第三人
C.甲起诉，只能以乙或丽都酒店为单一被告
D.甲起诉丽都酒店，乙是共同被告","共同诉讼人［D］
［解析］《民法典》第1198条规定：“宾馆、商场、银行、车站、机场、体育场馆、娱乐场所等经营场所、公共场所的经营者、管理者或者群众性活动的组织者，未尽到安全保障义务，造成他人损害的，应当承担侵权责任。因第三人的行为造成他人损害的，由第三人承担侵权责任；经营者、管理者或者组织者未尽到安全保障义务的，承担相应的补充责任。经营者、管理者或者组织者承担补充责任后，可以向第三人追偿。”本案中，因为顾客乙将热汤洒到甲身上致甲烫伤，首先应当由乙作为赔偿义务人，而题目表述“地板湿滑”，则暗示丽都酒店未尽到安全保障义务，故也是赔偿义务人。可见，顾客乙和丽都酒店与受害人甲之间均具有直接的赔偿权利义务关系。一般而言，实体法律关系的双方当事人是适格当事人，故本案应当以丽都酒店和乙作为共同被告。因此，本题只有D项正确。【特别提醒】本题涉及共同被告与无独三的区别问题。顾客乙对甲存在一个侵权法律关系，而丽都酒店具有安全保障义务，却未尽到该义务（从地板湿滑可见），则丽都酒店也应当承担赔偿责任，故丽都酒店与甲也存在侵权法律关系，应作为共同被告，而非无独三。"
"81.2009/3/38/单
王甲两岁，在幼儿园入托。一天，为幼儿园送货的刘某因王甲将其衣服弄湿，便打了王甲一记耳
光，造成王甲左耳失聪。王甲的父亲拟代儿子向法院起诉。关于本案被告的确定，下列哪一选项是正确
的？ 【C】
A.刘某是本案唯一的被告
B.幼儿园是本案唯一的被告
C.刘某和幼儿园是本案共同被告
D.刘某是本案被告，幼儿园是本案无独立请求权第三人","被告的确定［C］
［解析］《民法典》第1201条规定：“无民事行为能力人或者限制民事行为能力人在幼儿园、学校或者其他教育机构学习、生活期间，受到幼儿园、学校或者其他教育机构以外的第三人人身损害的，由第三人承担侵权责任；幼儿园、学校或者其他教育机构未尽到管理职责的，承担相应的补充责任。幼儿园、学校或者其他教育机构承担补充责任后，可以向第三人追偿。”本题中，王甲在幼儿园学习、生活期间受到校外人员刘某的人身损害，刘某作为侵权人应当承担侵权责任；而刘某作为幼儿园指派给其送货的人，幼儿园在选任和管理上存在过错，未尽到管理职责，应当承担相应的补充责任。可见，刘某和幼儿园与受害人甲之间均具有直接的赔偿权利义务关系。一般而言，实体法律关系的双方当事人是适格当事人，故本案应当以刘某和幼儿园为共同被告。幼儿园不可能成为第三人，更不可能是无独立请求权第三人。故C项正确，A、B、D项错误。"
"82.2008/3/84/多
李某和张某到华美购物中心采购结婚物品。张某因购物中心打蜡地板太滑而摔倒，致使左臂骨折，
住院治疗花费了大量医疗费，婚期也因而推迟。当时，购物中心负责地板打蜡的郑某目睹事情的发生经
过。受害人认为购物中心存在过错，于是，起诉要求其赔偿经济损失以及精神损害赔偿。关于本案诉讼
参与人，下列哪些选项是正确的？ 【BC】
A.李某、张某应为本案的共同原告
B.李某、郑某可以作为本案的证人
C.华美购物中心为本案的被告
D.华美购物中心与郑某为本案共同被告","诉讼参与人［BC］
［解析］本题中，受害人是张某，张某是原告。《民事诉讼法》第75条规定，凡是知道案件情况的单位和个人，都有义务出庭作证。李某和郑某都了解案件的经过，可以作为本案的证人。故A项错误，B项正确。
《民法典》第1191条第1款规定：“用人单位的工作人员因执行工作任务造成他人损害的，由用人单位承担侵权责任。用人单位承担侵权责任后，可以向有故意或者重大过失的工作人员追偿。”据此，郑某因执行工作任务造成他人损害的，应由用人单位承担侵权责任。因此，华美购物中心是被告，购物中心负责地板打蜡的郑某不是被告。故C项正确，D项错误。"
"考点23 诉讼代表人
83.2011/3/48/单
某企业使用霉变面粉加工馒头，潜在受害人不可确定。甲、乙、丙、丁等20多名受害者提起损害
赔偿诉讼，但未能推选出诉讼代表人。法院建议由甲、乙作为诉讼代表人，但丙、丁等人反对。关于本
案，下列哪一选项是正确的？ 【C】
A.丙、丁等人作为诉讼代表人参加诉讼
B.丙、丁等人推选代表人参加诉讼
C.诉讼代表人由法院指定
D.在丙、丁等人不认可诉讼代表人情况下，本案裁判对丙、丁等人没有约束力","代表人诉讼［C］
［解析］《民事诉讼法》第57条规定：“诉讼标的是同一种类、当事人一方人数众多在起诉时人数尚未确定的，人民法院可以发出公告，说明案件情况和诉讼请求，通知权利人在一定期间向人民法院登记。向人民法院登记的权利人可以推选代表人进行诉讼；推选不出代表人的，人民法院可以与参加登记的权利人商定代表人。代表人的诉讼行为对其所代表的当事人发生效力，但代表人变更、放弃诉讼请求或者承认对方当事人的诉讼请求，进行和解，必须经被代表的当事人同意。人民法院作出的判决、裁定，对参加登记的全体权利人发生效力。未参加登记的权利人在诉讼时效期间提起诉讼的，适用该判决、裁定。”《民诉解释》第77条规定：“根据民事诉讼法第五十七条规定，当事人一方人数众多在起诉时不确定的，由当事人推选代表人。当事人推选不出的，可以由人民法院提出人选与当事人协商；协商不成的，也可以由人民法院在起诉的当事人中指定代表人。”
本题中，“潜在受害人不可确定”意味着本案是人数不确定的代表人诉讼。注意，在人数不确定的代表人诉讼中代表人的产生分为三个步骤：推选；协商；指定。题目中，“未能推选出诉讼代表人”意味着已经经过了推选。“法院建议由甲、乙作为诉讼代表人，但丙、丁等人反对”表明法院已经与当事人协商过，只是没有协商成功。此时，只能由法院指定诉讼代表人。故C项正确，A、B、D项错误。"
"84.2008/3/48/单
A厂生产的一批酱油由于香精投放过多，对人体有损害。报纸披露此消息后，购买过该批酱油的消
费者纷纷起诉A厂，要求赔偿损失。甲和乙被推选为诉讼代表人参加诉讼。下列哪一选项是正确的？
【B】
A.甲和乙因故不能参加诉讼，法院可以指定另一名当事人为诉讼代表人代表当事人进行诉讼
B.甲因病不能参加诉讼，可以委托一至两人作为诉讼代理人，而无需征得被代表的当事人的同意
C.甲和乙可以自行决定变更诉讼请求，但事后应当及时告知其他当事人
D.甲和乙经超过半数原告方当事人同意，可以和A厂签订和解协议","诉讼代表人［B］
［解析］《民诉解释》第77条规定，诉讼代表人是由当事人推选的，当事人推选不出的，可以由人民法院和当事人协商，协商不成的，也可以由人民法院在起诉的当事人中指定代表人。本案中，诉讼代表人已经确定，其因故不能参加诉讼，不能作为法院另行指定代表人的事由。故A项错误。
《民诉解释》第78条规定：“民事诉讼法第五十六条和第五十七条规定的代表人为二至五人，每位代表人可以委托一至二人作为诉讼代理人。”故B项正确。
《民事诉讼法》第57条第3款规定：“代表人的诉讼行为对其所代表的当事人发生效力，但代表人变更、放弃诉讼请求或者承认对方当事人的诉讼请求，进行和解，必须经被代表的当事人同意。”甲、乙变更诉讼请求必须经被代表的当事人同意，而不是事后告知。故C项错误。甲、乙和A厂签订和解协议必须经过所代表的当事人全体同意。故D项错误。"
"第六章 诉讼代理人
考点24 委托诉讼代理人
85.2015/3/78/多
律师作为委托诉讼代理人参加诉讼，应向法院提交下列哪些材料？ 【BCD】
A.律师所在的律师事务所与当事人签订的协议书
B.当事人的授权委托书
C.律师的执业证
D.律师事务所的证明","委托诉讼代理人应提交的材料［BCD］
［解析］《民诉解释》第88条规定，委托律师作为诉讼代理人除根据《民事诉讼法》第62条规定提交授权委托书外，还应当提交律师执业证、律师事务所证明材料。因此，B、C、D项符合本题要求，而A项不符合本题要求。"
"86.2013/3/42/单
某市法院受理了中国人郭某与外国人珍妮的离婚诉讼，郭某委托黄律师作为代理人，授权委托书中
仅写明代理范围为“全权代理”。关于委托代理的表述，下列哪一选项是正确的？ 【B】
A.郭某已经委托了代理人，可以不出庭参加诉讼
B.法院可以向黄律师送达诉讼文书，其签收行为有效
C.黄律师可以代为放弃诉讼请求
D.如果珍妮要委托代理人代为诉讼，必须委托中国公民","委托代理制度［B］
［解析］《民事诉讼法》第65条规定：“离婚案件有诉讼代理人的，本人除不能表达意思的以外，仍应出庭；确因特殊情况无法出庭的，必须向人民法院提交书面意见。”离婚诉讼当事人不出庭必须满足特定条件方可：（1）本人不能表达意思；（2）因特殊情况，且书面申请并经法院同意。本案中，即便有了委托代理人，郭某不属于法定的可以不出庭的情形，仍然需要出庭。故A项错误。
《民诉解释》第89条规定：“当事人向人民法院提交的授权委托书，应当在开庭审理前送交人民法院。授权委托书仅写‘全权代理’而无具体授权的，诉讼代理人无权代为承认、放弃、变更诉讼请求，进行和解，提出反诉或者提起上诉。适用简易程序审理的案件，双方当事人同时到庭并径行开庭审理的，可以当场口头委托诉讼代理人，由人民法院记入笔录。”本题中，郭某委托黄律师作为代理人，授权委托书中仅写明代理范围为“全权代理”，这属于一般授权。黄律师的签收行为在一般授权范围之内，有效；但代为放弃诉讼请求为特别授权事项，黄律师无权进行。故B项正确，C项错误。
《民诉解释》第526条规定：“涉外民事诉讼中的外籍当事人，可以委托本国人为诉讼代理人，也可以委托本国律师以非律师身份担任诉讼代理人；外国驻华使领馆官员，受本国公民的委托，可以以个人名义担任诉讼代理人，但在诉讼中不享有外交或者领事特权和豁免。”本题中珍妮可以委托本国公民以非律师身份作为诉讼代理人。故D项错误。"
"考点25 法定诉讼代理人
87.2021回忆/单
秦某因为合同纠纷起诉甲公司，在诉讼中秦某突发脑梗，经抢救后，秦某仍然丧失民事行为能力。
秦某的父亲希望撤回起诉，以专心为秦某治疗；秦某的妻子表示希望继续诉讼。本案法院应当如何处
理？ 【C】
A.追加秦某的妻子为共同原告
B.变更秦某的妻子为原告诉讼继续进行
C.追加秦某的妻子为法定代理人，诉讼继续进行
D.根据秦某父亲的请求，裁定准予撤回起诉","法定诉讼代理人［C］
［解析］根据《民事诉讼法》第60条的规定，无诉讼行为能力人由他的监护人作为法定代理人代为诉讼。本案中秦某丧失民事行为能力，应当由其法定代理人代为诉讼；在民事诉讼中，无、限制民事行为能力人的监护人是其法定代理人。对于监护人的确定，《民法典》第28条规定：“无民事行为能力或者限制民事行为能力的成年人，由下列有监护能力的人按顺序担任监护人：（一）配偶；（二）父母、子女；（三）其他近亲属；（四）其他愿意担任监护人的个人或者组织，但是须经被监护人住所地的居民委员会、村民委员会或者民政部门同意。”可知，秦某的妻子是第一顺位,故应当由秦某的妻子担任代理人，因此本案应当追加秦某的妻子为法定代理人，诉讼继续进行，故C项正确，D项错误。【特别提醒】本题表面上是考查民诉法问题，但实质上考查的是《民法典》中监护人的确定问题。注意民法与民诉法的结合问题。
秦某的妻子应当是原告秦某的法定代理人，不是当事人，不能变更其为原告或追加其为共同原告，故A、B项错误。"
"88.2011/3/82/多
关于法定诉讼代理人，下列哪些认识是正确的？ 【AB】
A.代理权的取得不是根据其所代理的当事人的委托授权
B.在诉讼中可以按照自己的意志代理被代理人实施所有诉讼行为
C.在诉讼中死亡的，产生与当事人死亡同样的法律后果
D.所代理的当事人在诉讼中取得行为能力的，法定诉讼代理人则自动转化为委托代理人","法定诉讼代理人［AB］
［解析］《民事诉讼法》第60条规定：“无诉讼行为能力人由他的监护人作为法定代理人代为诉讼。法定代理人之间互相推诿代理责任的，由人民法院指定其中一人代为诉讼。”由此可见，法定代理人的代理权的取得是基于法律的规定，而不是当事人的委托授权。故A项正确。
在我国，法定诉讼代理人是为补充无民事行为能力人或限制民事行为能力人在诉讼行为能力上的欠缺而设置的，这就决定了法定诉讼代理人在代理权限和诉讼地位上，与委托代理人有很大的不同。法定诉讼代理人可以按照自己的意志代理被代理人实施所有诉讼行为。同时，法定诉讼代理人也应当履行当事人所应当承担的一切诉讼义务。法定诉讼代理人无须被代理人的授权即可自由处分诉讼权利和实体权利。故B项正确。
《民事诉讼法》第154条规定：“有下列情形之一的，终结诉讼：（一）原告死亡，没有继承人，或者继承人放弃诉讼权利的；（二）被告死亡，没有遗产，也没有应当承担义务的人的；（三）离婚案件一方当事人死亡的；（四）追索赡养费、扶养费、抚养费以及解除收养关系案件的一方当事人死亡的。”法定诉讼代理人死亡，只会发生法定诉讼代理人的变更。但当事人死亡，在某些情况下可能会导致诉讼终结。故C项错误。
委托代理人必须获得当事人的授权，而且必须向法院提供授权委托书。对此，《民事诉讼法》第62条规定：“委托他人代为诉讼，必须向人民法院提交由委托人签名或者盖章的授权委托书。授权委托书必须记明委托事项和权限……”本题中，“所代理的当事人在诉讼中取得行为能力的”，法定诉讼代理人没有获得授权的，也就不能作为委托代理人。故D项错误。"
"第七章 民事证据
考点26 证据的法定种类
89.2017/3/79/多
杨青（15岁）与何翔（14岁）两人经常嬉戏打闹，一次，杨青失手将何翔推倒，致何翔成了植物
人。当时在场的还有何翔的弟弟何军（11岁）。法院审理时，何军以证人身份出庭。关于何军作证，
下列哪些说法不能成立？ 【ABC】
A.何军只有11岁，无诉讼行为能力，不具有证人资格，故不可作为证人
B.何军是何翔的弟弟，应回避
C.何军作为未成年人，其所有证言依法都不具有证明力
D.何军作为何翔的弟弟，证言具有明显的倾向性，其证言不能单独作为认定案件事实的根据","证人作证制度［ABC］
［解析］《民诉证据规定》第67条规定：“不能正确表达意思的人，不能作为证人。待证事实与其年龄、智力状况或者精神健康状况相适应的无民事行为能力人和限制民事行为能力人，可以作为证人。”本案中，何军11岁，待证的侵权事实与其年龄、智力状况和精神健康状况相适应，可以作为证人，故A项错误，当选。
证人具有不可替代性，所以证人不适用回避。故B项错误，当选。
《民诉证据规定》第90条规定：“下列证据不能单独作为认定案件事实的根据：……（二）无民事行为能力人或者限制民事行为能力人所作的与其年龄、智力状况或者精神健康状况不相当的证言；（三）与一方当事人或者其代理人有利害关系的证人陈述的证言；……”据此，未成年人所作的与其年龄、智力不相当的证言也具有证明力，只是其证明力较小（不能单独作为定案根据），需要其他证据补强其证明力而已，故C项错误，当选。同样，证人与当事人或代理人有利害关系，其证言依然具有证明力，但其证明力较小，不能单独作为定案依据，需要其他证据补强，故D项正确，不当选。"
"90.2016/3/80/单
哥哥王文诉弟弟王武遗产继承一案，王文向法院提交了一份其父生前关于遗产分配方案的遗嘱复印
件，遗嘱中有“本遗嘱的原件由王武负责保管”字样，并有王武的签名。王文在举证责任期间书面申请法
院责令王武提交遗嘱原件，法院通知王武提交，但王武无正当理由拒绝提交。在此情况下，依据相关规
定，下列哪一行为是合法的？ 【A（原答案AC）。原为多选题，根据新法答案有变化，调整为单选
题。】
A.王文可只向法院提交遗嘱的复印件
B.法院可依法对王武进行拘留
C.法院可认定王文所主张的该遗嘱能证明的事实为真实
D.法院可根据王武的行为而判决支持王文的各项诉讼请求","书证提出［A（原答案为AC）］
［解析］《民事诉讼法》第73条第1款规定：“书证应当提交原件。物证应当提交原物。提交原件或者原物确有困难的，可以提交复制品、照片、副本、节录本。”此条规定了书证提出的一般原则是书证应当提交原件。提交原件的例外情况规定在《民诉解释》第111条，即提交原件确有困难的情形主要包括书证原件遗失、灭失、毁损，书证在对方控制之下，经合法通知提交而拒不提交等。故A项正确。
《民诉解释》第113条规定，持有书证的当事人以妨碍对方当事人使用为目的，毁灭有关书证或者实施其他致使书证不能使用行为的，法院可以对其处以罚款、拘留的强制措施。由此，王武拒不提交书证的行为并没有构成妨害民事诉讼行为而需要适用强制措施。故B项错误。
《民诉解释》第112条规定，对方当事人拒不提出书证原件的，法院可以认定申请人所主张的书证内容为真实。《民诉证据规定》第48条进一步规定：“控制书证的当事人无正当理由拒不提交书证的，人民法院可以认定对方当事人所主张的书证内容为真实。控制书证的当事人存在《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》第一百一十三条规定情形的（即毁灭书证的行为——编者注），人民法院可以认定对方当事人主张以该书证证明的事实为真实。”据此，《民诉证据规定》第48条对相关内容予以细化，严格区分了认定“申请人所主张的书证内容为真实”与认定“申请人主张以该书证证明的事实为真实”。本案中，王武仅仅是无正当理由拒不提供书证，并未毁灭书证，故法院应当认定申请人王文主张的遗嘱内容为真实，不能认定该遗嘱能证明的事实为真实。故C项根据新的司法解释不准确。
法院应当在查明案件事实的基础上，依照实体法的相关规定来进行判决，而根据《民诉解释》第112条的规定，王武拒绝提出书证原件行为的法律后果，是申请人王文主张的该书证上记载的内容为真实，其并不能说明原告主张的各项诉讼请求就都能得以证明，况且题干中并未明确说明王文的诉讼请求，更不能以此判决支持原告的各项诉讼请求。故D项错误。"
"91.2015/3/79/多
张志军与邻居王昌因琐事发生争吵并相互殴打，之后，张志军诉至法院要求王昌赔偿医药费等损失
共计3000元。在举证期限届满前，张志军向法院申请事发时在场的方强（26岁）、路芳（30岁）、
蒋勇（13岁）出庭作证，法院准其请求。开庭时，法院要求上列证人签署保证书，方强签署了保证
书，路芳拒签保证书，蒋勇未签署保证书。法院因此允许方强、蒋勇出庭作证，未允许路芳出庭作证。
张志军在开庭时向法院提供了路芳的书面证言，法院对该证言不同意组织质证。关于本案，法院的下列
哪些做法是合法的？ 【ABCD】
A.批准张志军要求事发时在场人员出庭作证的申请
B.允许蒋勇出庭作证
C.不允许路芳出庭作证
D.对路芳的证言不同意组织质证","证人证言及证人出庭作证［ABCD］
［解析］《民诉解释》第117条第1款规定：“当事人申请证人出庭作证的，应当在举证期限届满前提出。”因此，A项的做法合法。
《民诉解释》第119条第1款规定：“人民法院在证人出庭作证前应当告知其如实作证的义务以及作伪证的法律后果，并责令其签署保证书，但无民事行为能力人和限制民事行为能力人除外。”因此，B项的做法合法。
《民诉解释》第120条规定，证人拒绝签署保证书的，不得作证。因此，C项的做法合法。同时，《民诉证据规定》第68条第3款规定：“无正当理由未出庭的证人以书面等方式提供的证言，不得作为认定案件事实的根据。”据此，D项中法院对路芳的证言不同意组织质证的做法合法。"
"92.2014/3/38/多
在一起侵权诉讼中，原告申请由其弟袁某（某大学计算机系教授）作为专家辅助人出庭对专业技术
问题予以说明。下列哪些表述是正确的？ 【BC（原答案C）。原为单选题，根据新法答案有变化，调
整为多选题。】
A.被告以袁某是原告的近亲属为由申请其回避，法院应批准
B.袁某在庭上的陈述是一种法定证据
C.被告可对袁某进行询问
D.袁某出庭的费用，由败诉方当事人承担","专家辅助人；回避的适用对象；证据种类［BC（原答案为C）］
［解析］本题是对知识点“有专门知识的人出庭”的考查。《民事诉讼法》第82条规定：“当事人可以申请人民法院通知有专门知识的人出庭，就鉴定人作出的鉴定意见或者专业问题提出意见。”
关于回避，《民事诉讼法》第47条规定：“审判人员有下列情形之一的，应当自行回避……前三款规定，适用于法官助理、书记员、翻译人员、鉴定人、勘验人。”据此，回避适用于审判人员、法官助理、书记员、翻译人员、鉴定人、勘验人。有专门知识的人出庭的作用是帮助一方当事人对鉴定意见进行质证或者对专业问题发表意见，不需要秉持中立、客观立场，所以其不适用回避制度，故A项错误。
《民诉解释》第122条第2、3款规定：“具有专门知识的人在法庭上就专业问题提出的意见，视为当事人的陈述。人民法院准许当事人申请的，相关费用由提出申请的当事人负担。”当事人陈述属于法定的证据种类。袁某在庭上的陈述被视为当事人的陈述，故B项正确。相关费用由提出申请的当事人负担，故D项错误。【旧题新解】根据旧法，具有专门知识的人的陈述不视为法定证据，原答案B项是错误的。《民诉解释》第122条第2款规定，具有专门知识的人在法庭上就专业问题提出的意见，视为当事人的陈述。此为法律拟制，将有专门知识的人就专业问题的陈述拟制为当事人陈述，故其应当作为一种法定证据种类，B项正确。同时《最高人民法院关于审理环境民事公益诉讼案件适用法律若干问题的解释》第15条第2款也明确规定：“前款规定的专家意见经质证，可以作为认定事实的根据。”这也确定了专家意见经质证后具有证据资格。【陷阱点拨】A、D选项中，命题人运用了“张冠李戴”的命题手法，A选项是用鉴定人的规定进行干扰，D选项是用证人出庭的费用作为干扰。有专门知识的人出庭不同于鉴定人和证人出庭，其出庭的作用是帮助当事人对鉴定意见进行质证或者对专业问题发表意见，其作用是帮助一方当事人，所以其费用应当由申请方当事人承担。同时，既然是帮助一方当事人，无需保持中立立场，故不适用回避制度。
《民诉解释》第123条规定：“人民法院可以对出庭的具有专门知识的人进行询问。经法庭准许，当事人可以对出庭的具有专门知识的人进行询问，当事人各自申请的具有专门知识的人可以就案件中的有关问题进行对质。具有专门知识的人不得参与专业问题之外的法庭审理活动。”故C项正确。"
"93.2014/3/48/单
张某驾车与李某发生碰撞，交警赶到现场后用数码相机拍摄了碰撞情况，后李某提起诉讼，要求张
某赔偿损失，并向法院提交了一张光盘，内附交警拍摄的照片。该照片属于下列哪一种证据？ 【D】
A.书证
B.鉴定意见
C.勘验笔录
D.电子数据","证据的种类［D］
［解析］书证和电子数据均是通过其记载的内容证明案件事实，但是关键区别在于载体不同。书证一般是通过原始的记录方式，如书写、刻画、印刷等，其内容很直观；而电子数据则是现代计算机科学技术发展的产物，其是通过电子信号等方式储存在计算机等电子设备之中，其形成、储存和读取均需要借助电子设备。而题目中反复强调数码相机、光盘等信息，可见该照片的读取需要借助电子设备，其为电子数据，并非书证。故D项正确。
另外需注意：（1）勘验笔录的制作主体一定是司法工作人员，交警不是民事诉讼中的司法工作人员，只有法院的法官、勘验人员等去现场勘验所制作的笔录、现场绘图、现场照片等才是勘验笔录。因此本题照片不是勘验笔录。（2）对于照片、录音、录像等，如果是通过胶片、录音带、录像带的方式储存的，是视听资料；如果是产生或者储存于数码相机、数码摄像机、U盘等电子介质中的，则为电子数据。因此本题照片不是视听资料。"
