Question,Answer
"125.2009/2/5/单
甲因父仇欲重伤乙，将乙推倒在地举刀便砍，乙慌忙抵挡喊着说：“是丙逼我把你家老汉推下粪池
的，不信去问丁。”甲信以为真，遂松开乙，乙趁机逃走。关于本案，下列哪一选项是正确的？ 【B】
A.甲不成立故意伤害罪
B.甲成立故意伤害罪中止
C.甲的行为具有正当性
D.甲成立故意伤害罪未遂（不能犯）","犯罪中止与犯罪未遂的区分［B］
［解析］甲欲重伤乙，将乙推倒在地举刀便砍，该行为具有侵犯乙身体健康的紧迫危险，属于故意伤害罪的实行行为，即甲“已经着手实行犯罪”。甲不成立故意伤害罪的说法错误。故A项错误。
甲对乙的伤害结果并未实现（犯罪未得逞），其原因在于甲自动放弃了犯罪行为。本案中甲之所以放弃犯罪，是因为相信了乙的话，以为是丙将其父亲推下粪池。但是在中止的自动性认定中，放弃犯罪的原因本身并不重要，只要行为人认为还能继续实施犯罪行为或者能够达到既遂但不愿既遂的，就能认定中止的自动性。故B项正确。
甲的行为不具有正当性。因为乙将甲的父亲推下粪池的行为已经结束，整个过程不存在正在发生的不法侵害或者紧急危险，甲的行为不可能具有正当性。故C项错误。
判断犯罪中止形态是否具有法益侵犯的可能性，不是以中止行为本身为标准来判断，而是以中止行为之前的犯罪行为为标准。因为中止行为本身是法律所鼓励的行为，而非犯罪行为，这是对犯罪中止形态应当减轻或者免除处罚的根据；但中止行为之前的行为属于犯罪行为，这也是行为人负刑事责任的事实根据。甲将乙推倒在地，举刀便砍，该行为对乙的身体健康具有侵犯的紧迫危险，但甲随后自动放弃了犯罪行为，属于犯罪中止，而非犯罪未遂。故D项错误。"
"126.2009/2/52/多
甲欲枪杀仇人乙，但早有防备的乙当天穿着防弹背心，甲的子弹刚好打在防弹背心上，乙毫发无
损。甲见状一边逃离现场，一边气呼呼地大声说：“我就不信你天天穿防弹背心，看我改天不收拾
你！”关于本案，下列哪些选项是正确的？ 【BC】
A.甲构成故意杀人中止
B.甲构成故意杀人未遂
C.甲的行为具有导致乙死亡的危险，应当成立犯罪
D.甲不构成犯罪","犯罪未遂［BC］
［解析］根据《刑法》第24条的规定，犯罪中止成立的根本特征是行为人出于本人的意志而自动放弃犯罪或自动有效地防止犯罪结果发生。《刑法》第23条规定：“已经着手实行犯罪，由于犯罪分子意志以外的原因而未得逞的，是犯罪未遂。对于未遂犯，可以比照既遂犯从轻或者减轻处罚。”犯罪未遂区别于犯罪中止的关键在于前者犯罪的未完成是犯罪分子意志以外的原因，后者是自觉且彻底地放弃。本题中，甲枪杀乙，因乙穿着防弹背心而未受伤，甲构成故意杀人罪的未遂，而非中止。前者是“欲而不能”，后者则是“能而不欲”。故B项正确，A项错误。
甲向乙开枪的行为是否具有法益侵犯性或者说有无导致乙死亡的可能性，要以行为时的所有客观事实为标准判断，同时舍弃阻却结果发生的事实。乙没有死亡的原因在于乙身穿防弹背心，甲向乙开枪的行为完全有导致乙被击中死亡的可能性，所以甲的行为应当成立犯罪。故C项正确，D项错误。"
"127.2008/2/6/单
甲潜入乙的住宅盗窃，将乙的皮箱（内有现金3万元）扔到院墙外，准备一会儿翻墙出去再捡。偶
尔经过此处的丙发现皮箱无人看管，遂将其拿走，据为己有。15分钟后，甲来到院墙外，发现皮箱已
无踪影。对于甲、丙行为的定性，下列哪一选项是正确的？ 【C】
A.甲成立盗窃罪（既遂），丙无罪
B.甲成立盗窃罪（未遂），丙成立盗窃罪（既遂）
C.甲成立盗窃罪（既遂），丙成立侵占罪
D.甲成立盗窃罪（未遂），丙成立侵占罪","故意犯罪的停止形态；盗窃罪与侵占罪的区分［C］
［解析］甲以非法占有为目的，排除权利人的支配和控制，采取平和手段转移他人对财物的占有，成立盗窃罪。尽管甲在转移皮箱占有状态之后没有实际控制该财物，但被害人对该皮箱已经失去控制，侵犯他人财产的实害结果已经发生，故甲成立盗窃罪既遂。院墙外无人看管的皮箱原则上属于脱离他人占有但他人所有的财物，即属于遗忘物。丙认识到了该财物处于院墙之外并无人看管的事实，即认识到该财物属于遗忘物，随之将财物拿走，并据为己有，客观上实施了侵占行为，成立侵占罪。故C项正确。"
"第六章 共同犯罪
考点15 共同犯罪的认定及其表现形式
128.2018回忆/单
赵某、钱某、孙某、李某四人合谋加害刘某，但四人未商议具体分工和计划，刘某最终死亡。经查
明，赵某和钱某使用木棒殴打刘某，孙某使用拳头殴打刘某，李某手持铁棒在旁助威。刘某因头部受致
命伤而死亡，但无法确认何人所为。以下哪一项说法是正确的？ 【B】
A.因无法确认何人所致致命伤，故四人无需对刘某死亡负刑事责任
B.根据共同犯罪的原则，四人均需对刘某死亡负刑事责任
C.孙某使用拳头殴打刘某，不足以致死，故不对刘某死亡负刑事责任
D.李某手持铁棒在旁助威，故不对刘某死亡负刑事责任","共同犯罪；违法的连带性；“部分实行、全部负责”原则［B］
［解析］四人合谋加害刘某，表明四人是共同犯罪，在违法性上具有连带性。赵某、钱某、孙某属于共同实行犯，根据“部分实行、全部负责”的原则，即使无法查明具体是谁的行为导致死亡结果，也无需查明，三人对死亡结果均需负责。李某属于帮助犯，在旁边助威，表明提供了心理性的帮助作用，基于此，其与实行犯制造的结果具有违法上的连带性，对于实行犯的结果也需要负责。所以，四个人均需对死亡结果负责。故B项正确。"
"129.2017/2/6/单
甲欲前往张某家中盗窃。乙送甲一把擅自配制的张家房门钥匙，并告甲说，张家装有防盗设备，若
钥匙打不开就必须放弃盗窃，不可入室。甲用钥匙开张家房门，无法打开，本欲依乙告诫离去，但又不
甘心，思量后破窗进入张家窃走数额巨大的财物。关于本案的分析，下列哪一选项是正确的？ 【D】
A.乙提供钥匙的行为对甲成功实施盗窃起到了促进作用，构成盗窃罪既遂的帮助犯
B.乙提供的钥匙虽未起作用，但对甲实施了心理上的帮助，构成盗窃罪既遂的帮助犯
C.乙欲帮助甲实施盗窃行为，因意志以外的原因未能得逞，构成盗窃罪的帮助犯未遂
D.乙的帮助行为的影响仅延续至甲着手开门盗窃时，故乙成立盗窃罪未遂的帮助犯","帮助犯的成立和既遂［D］
［解析］乙所提供的钥匙，对于甲的盗窃行为虽然起到了一定的促进作用，但该促进作用仅延续至甲着手开门盗窃时。之后，乙所提供的钥匙对盗窃实行行为没有任何帮助，所以，乙的行为与甲的盗窃“既遂结果”之间不存在因果关系，乙不成立盗窃罪既遂的帮助犯。故A、B项错误。
帮助犯未遂（未遂的帮助犯）指帮助者一开始就以被帮助者的实行行为未遂而告终来实施帮助的，这种帮助行为本身根本就不可能让被帮助者成功地完成犯罪。例如，张三拿着李四提供的有用的钥匙盗窃王五家，王五家门开着，张三走进去盗窃既遂，李四构成帮助犯未遂。本案中乙提供的钥匙根本就不可能起到作用，故乙的行为成立“未遂的帮助犯”。帮助未遂，是指帮助者欲提供帮助行为，因意志以外的原因未能提供可能有用的帮助行为。实行犯可以是预备阶段，也可在实行阶段。例如，张三欲杀害王五，让李四提供毒药，李四答应并买到毒药，但送药的途中毒药被偷了，李四属于帮助未遂。本题C项错在用帮助未遂的理由得出帮助犯未遂的结论。故C项错误，D项正确。"
"130.2017/2/7/单
甲欲杀丙，假意与乙商议去丙家“盗窃”，由乙在室外望风，乙照办。甲进入丙家将丙杀害，出来后
骗乙说未窃得财物。乙信以为真，悻然离去。关于本案的分析，下列哪一选项是正确的？ 【C】
A.甲欺骗乙望风，构成间接正犯。间接正犯不影响对共同犯罪的认定，甲、乙构成故意杀人罪的共
犯
B.乙企图帮助甲实施盗窃行为，却因意志以外的原因未能得逞，故对乙应以盗窃罪的帮助犯未遂论
处
C.对甲应以故意杀人罪论处，对乙以非法侵入住宅罪论处。两人虽然罪名不同，但仍然构成共同犯
罪
D.乙客观上构成故意杀人罪的帮助犯，但因其仅有盗窃故意，故应在盗窃罪法定刑的范围内对其
量刑","帮助犯的故意［C］
［解析］《刑法》第25条第1款规定，共同犯罪是指二人以上共同故意犯罪。现阶段，刑法理论上及近年来考试对“共同犯罪”的成立采取“部分犯罪共同说”，即只要各行为人的犯罪行为存在部分的“共同”，客观共同、主观共同，二者之间就成立共同犯罪。客观上的共同是指各行为人客观上“手拉手”，共同在客观上推进了事情的发展；主观上的共同是指各行为人对于客观上共同推进的事情，各行为人主观上均明知，并且也知道彼此在相互共同努力。
本题中，甲有杀人的故意，“入户”杀人。乙有盗窃的故意，“入户”盗窃。A项，甲利用不知情的乙，甲的行为成立故意杀人罪的间接正犯。乙无杀人的故意，不可能成立故意杀人罪的共犯。故A项错误。B项，乙虽然有帮助盗窃的故意，但由于甲没有盗窃行为，根据共犯从属性说，乙不构成盗窃罪的帮助犯。故B项错误。C项，甲主观上有“入户”杀人的故意，是非法侵入住宅罪与故意杀人罪的吸收犯，应成立故意杀人罪。乙主观上只有“入户”盗窃的故意，但由于其所谓的“盗窃”行为根本不具有侵犯他人财产法益的可能，故只能认定为非法侵入住宅罪。甲、乙二人至少在“非法侵入住宅罪”（即“入户”）的范围内可以成立共同犯罪。故C项正确。D项，由于乙不构成盗窃罪的帮助犯，更不存在根据盗窃罪来量刑的问题。故D项错误。"
"131.2017/2/91/任
某地政府为村民发放扶贫补贴，由各村村委会主任审核本村申请材料并分发补贴款。某村村委会主
任王某、会计刘某以及村民陈某合谋伪造申请材料，企图每人套取5万元补贴款。王某任期届满，周某
继任村委会主任后，政府才将补贴款拨到村委会。周某在分发补贴款时，发现了王某、刘某和陈某的企
图，便只发给三人各3万元，将剩余6万元据为己有。三人心知肚明，但不敢声张。（事实一）
后周某又想私自非法获取土地征收款，欲找县国土局局长张某帮忙，遂送给县工商局局长李某10
万元，托其找张某说情。李某与张某不熟，送5万元给县财政局局长胡某，让胡某找张某。胡某找到张
某后，张某碍于情面，违心答应，但并未付诸行动。（事实二）
周某为感谢胡某，从村委会账户取款20万元购买玉器，并指使会计刘某将账做平。周某将玉器送
给胡某时，被胡某拒绝。周某只好将玉器退还商家，将退款20万元返还至村委会账户，并让刘某再次
平账。（事实三）
关于事实三的分析，下列选项正确的是： 【C】
A.周某挪用村委会20万元购买玉器行贿，属挪用公款进行非法活动，构成挪用公款罪
B.周某使用村委会20万元购买玉器，属贪污行为，但后又将20万元还回，构成犯罪中止
C.刘某第一次帮周某将账面做平，属于帮周某成功实施犯罪行为，与周某构成共同犯罪
D.刘某第二次帮周某将账面做平，属于作假证明掩护周某的犯罪行为，构成包庇罪","挪用公款罪；包庇罪；贪污罪［C］
［解析］《全国法院审理经济犯罪案件工作座谈会纪要》规定，挪用公款罪与贪污罪的主要区别在于行为人主观上是否具有非法占有公款的目的，具有以下情形之一的可以认定行为人具有非法占有公款的目的：（1）携带挪用的公款潜逃的，对其携带挪用的公款部分，以贪污罪定罪处罚。（2）行为人挪用公款后采取虚假发票平账、销毁有关账目等手段，使所挪用的公款已难以在单位财务账目上反映出来，且没有归还行为的，应当以贪污罪定罪处罚。（3）行为人截取单位收入不入账，非法占有，使所占有的公款难以在单位财务账目上反映出来，且没有归还行为的，应当以贪污罪定罪处罚。（4）有证据证明行为人有能力归还所挪用的公款而拒不归还，并隐瞒挪用的公款去向的，应当以贪污罪定罪处罚。周某从村委会账户取款20万元购买玉器，并指使会计刘某将账做平，表明其有非法占有目的，构成贪污罪。故A项错误。
周某将公款从村委会账户挪出后，即构成贪污罪的既遂，事后归还属于悔过行为，仅影响量刑，不影响定罪。故B项错误。
周某出于非法占有的目的，挪用村委会20万元，构成贪污罪，刘某第一次帮助周某平账的行为，属于帮助周某贪污，构成贪污罪的帮助犯。故C项正确。
《刑法》第310条第1款规定，包庇罪是明知是犯罪的人而为其作假证明包庇的行为。其行为是向公安司法机关提供虚假证明，刘某第二次平账的行为，不属于该情形，不构成包庇罪，而构成帮助毁灭、伪造证据罪。故D项错误。"
"132.2016/2/7/单
甲、乙、丙共同故意伤害丁，丁死亡。经查明，甲、乙都使用铁棒，丙未使用任何凶器；尸体上除
一处致命伤外，再无其他伤害；可以肯定致命伤不是丙造成的，但不能确定是甲造成还是乙造成的。关
于本案，下列哪一选项是正确的？ 【D】
A.因致命伤不是丙造成的，尸体上也没有其他伤害，故丙不成立故意伤害罪
B.对甲与乙虽能认定为故意伤害罪，但不能认定为故意伤害（致死）罪
C.甲、乙成立故意伤害（致死）罪，丙成立故意伤害罪但不属于伤害致死
D.认定甲、乙、丙均成立故意伤害（致死）罪，与存疑时有利于被告的原则并不矛盾","共同犯罪［D］
［解析］甲、乙、丙基于伤害的故意实施了特定的行为，在故意伤害的范围内成立共同犯罪，无论致命伤是甲还是乙造成，均未超出三人的共同犯罪故意，甲、乙、丙均应对丁的死亡结果承担刑事责任。甲、乙、丙均成立故意伤害（致死）罪。该结论与存疑有利于被告原则不矛盾，在共同犯罪的情况下，无论是谁的行为导致了结果，全体行为人均需对结果负责。如果三人属于同时正犯，才有可能适用存疑时有利于行为人的原则。故A、B、C项错误，D项正确。"
"133.2015/2/7/单
15周岁的甲非法侵入某尖端科技研究所的计算机信息系统，18周岁的乙对此知情，仍应甲的要求
为其编写侵入程序。关于本案，下列哪一选项是错误的？ 【D】
A.如认为责任年龄、责任能力不是共同犯罪的成立条件，则甲、乙成立共犯
B.如认为甲、乙成立共犯，则乙成立非法侵入计算机信息系统罪的从犯
C.不管甲、乙是否成立共犯，都不能认为乙成立非法侵入计算机信息系统罪的间接正犯
D.由于甲不负刑事责任，对乙应按非法侵入计算机信息系统罪的片面共犯论处","共同犯罪；从犯；间接正犯；片面共犯［D］
［解析］如果不考虑责任年龄、责任能力，甲与乙对非法侵入计算机信息系统形成了共同故意的意思联络，并且实施了犯罪行为，因此构成共同犯罪。故A项正确。
从犯在共同犯罪中起次要、辅助作用，乙为甲侵入计算机信息系统编写侵入程序，为犯罪的实施提供了有利条件，是从犯。故B项正确。
如果甲、乙成立共同犯罪，则乙的行为属于帮助行为，而不是实行行为，故乙不成立间接正犯（间接正犯的行为是实行行为）。如果甲、乙不成立共同犯罪，即便要追究18周岁的乙的刑事责任，也不能认定乙成立非法侵入计算机信息系统罪的间接正犯，因为成立间接正犯，要求行为人对所利用的工具具有支配性，而在本案中，乙是应甲的要求为其编写侵入程序，甲是否入侵以及何时入侵尖端科技研究所的计算机信息系统，乙都不具有支配性，无法将本案评价为如同乙本人亲自非法侵入计算机信息系统一般，故乙不属于间接正犯。因此，不管甲、乙是否成立共犯，都不能认为乙成立非法侵入计算机信息系统罪的间接正犯。故C项正确。
片面共犯是指参与同一犯罪的人中，一方认识到自己是在和他人共同犯罪，而另一方没有认识到有他人和自己共同犯罪。由于甲和乙对于非法侵入计算机信息系统的行为都是明知的，所以不构成片面正犯。故D项错误。"
"134.2015/2/56/多
甲在乙骑摩托车必经的偏僻路段精心设置路障，欲让乙摔死。丙得知甲的杀人计划后，诱骗仇人丁
骑车经过该路段，丁果真摔死。关于本案，下列哪些选项是正确的？ 【ACD（原答案ABCD）】
A.甲的行为和丁死亡之间有因果关系，甲有罪
B.甲的行为属对象错误，构成故意杀人罪既遂
C.丙对自己的行为无认识错误，构成故意杀人罪既遂
D.丙利用甲的行为造成丁死亡，可能成立间接正犯","因果关系；认识错误；间接正犯［ACD（原答案为ABCD）］
［解析］甲为杀乙，实施了足以导致其死亡的杀人行为，该行为直接导致了丁的死亡，而且没有甲的行为，就不会有丁的死亡，故甲的行为与丁的死亡之间存在因果关系，甲的行为成立犯罪。故A项正确。
对于B项，需要判断甲是否存在认识错误，是对象错误还是打击错误。具体的判断步骤是：第一步，判断行为人对实害对象及结果持何种心理。甲在公共道路设置路障，想摔死骑摩托车的乙，此时甲一定会认识到，在公共道路设置路障，即使是偏僻路段，也有可能将其他骑车的路人摔死。这表明甲对其他路人的死亡持放任的态度，这是一种间接故意。结果路人丁骑车摔死，这种死亡是在甲的间接故意的认识范围内的。由于甲对实害对象及结果不是持过失心理，由此排除了构成打击错误的可能。第二步，判断行为人在实施行为时对实害对象的身份有无认识错误。甲在设置路障时，对实害对象丁、欲害对象乙的身份并没有认识错误，没有“误将丁当作乙”的心理活动。因此，甲也不构成对象错误。综上分析，甲没有任何事实认识错误。由于甲对实害对象丁的死亡持间接故意，因此甲构成故意杀人罪既遂。故B项错误。【特别提醒】（1）判断是否存在认识错误，首先应判断对实害对象及结果持何种心理，而不能先判断对实害对象的身份有无认识错误。（2）在判断行为人对实害对象的身份有无认识错误时，应以行为实施时的认识为标准，而不能以结果发生时的认识为标准。【旧题新解】本题原答案认为B项是正确的，即甲构成对象错误。这是基于当年旧理论得出的结论。旧理论是以结果发生时为标准判断行为人对实害对象的身份有无认识错误。依此判断，从结果发生时看，甲“以为死者是乙，实际是丁”，因此属于对象错误。这种做法不仅违反了“行为与故意同时存在原则”，而且导致打击错误均成为对象错误。根据新理论，B项是错误的。
丙明知甲设置的障碍有导致骑车人摔死的紧迫现实危险，而利用该障碍致使丁死亡，成立故意杀人罪既遂，而且客观的违法事实与丙之前预想的违法事实完全一致，不存在事实认识错误问题。故C项正确。
间接正犯的成立条件是：对实行者具有支配力。一个人对他人能形成支配力，主要源于两种情形：一是强制手段。典型情形是强迫被害人实施自损行为。二是欺骗手段。典型情形是欺骗被害人实施自损行为。本题中，丙的确利用了甲的行为，但要注意，这里的“利用”只是普通的利用，不是间接正犯能形成支配力的“利用”。具体来说，丙能够成为间接正犯，要形成支配力，但不是对甲形成支配力，因为当丙欺骗被害人丁时，甲的行为已经实施完毕，丙对甲的行为并没有支配力。丙能够成为间接正犯，利用的是被害人丁的不知情，欺骗丁自行陷入死亡之地。丙通过这种欺骗对被害人丁形成支配力，构成故意杀人罪的间接正犯。但D项说“丙利用甲的行为造成丁死亡”，也是说得通的，因为丙的确“利用”了甲的行为，只是需要知道，这里的“利用”只是普通的利用，不是指间接正犯能形成支配力的“利用”。综上，D项正确。【特别提醒】成为间接正犯，要形成支配力，但这里的支配力是对被害人的支配力。"
"135.2014/2/10/单
关于共同犯罪的论述，下列哪一选项是正确的？ 【D】
A.无责任能力者与有责任能力者共同实施危害行为的，有责任能力者均为间接正犯
B.持不同犯罪故意的人共同实施危害行为的，不可能成立共同犯罪
C.在片面的对向犯中，双方都成立共同犯罪
D.共同犯罪是指二人以上共同故意犯罪，但不能据此否认片面的共犯","共同犯罪［D］
［解析］共同犯罪是指二人以上共同故意犯罪。达到刑事责任年龄、具有刑事责任能力的人支配没有达到刑事责任年龄、不具备刑事责任能力的人实施犯罪行为的，不构成共同犯罪，利用者被称为间接正犯。但是，当被利用者在事实上具有一定的辨认控制能力、利用者并没有支配被利用者时，二者能够成立共同犯罪，此时，有责任能力者不是间接正犯。故A项错误。
根据部分犯罪共同说，如果二人以上持不同的故意共同实施了某种行为，则只就他们所实施的性质相同的部分或重合部分成立共同犯罪。故B项错误。
对向犯是指以存在二人以上相互对向的行为为要件的犯罪。其中片面的对向犯是指只处罚一方的行为。对于片面的对向犯，立法者仅将其中一方的行为作为犯罪类型予以规定，说明立法者认为另一方的行为不可罚。因此，一般情况下不可运用共同犯罪理论将另一方认定为共犯进行处罚。故C项错误。
片面共犯是指参与同一犯罪的人中，一方认识到自己是在和他人共同犯罪，而另一方没有认识到有他人和自己共同犯罪。目前刑法理论通说承认片面的帮助犯。故D项正确。"
"136.2012/2/9/单
甲（15周岁）求乙（16周岁）为其抢夺作接应，乙同意。某夜，甲抢夺被害人的手提包（内有1
万元现金），将包扔给乙，然后吸引被害人跑开。乙害怕坐牢，将包扔在草丛中，独自离去。关于本
案，下列哪一选项是错误的？ 【D】
A.甲不满16周岁，不构成抢夺罪
B.甲与乙构成抢夺罪的共犯
C.乙不构成抢夺罪的间接正犯
D.乙成立抢夺罪的中止犯","共同犯罪；刑事责任；犯罪中止［D］
［解析］根据《刑法》第17条第2款的规定，已满14周岁不满16周岁的人只对故意杀人、故意伤害致人重伤或者死亡、强奸、抢劫、贩卖毒品、放火、爆炸、投放危险物质8种违法行为承担刑事责任。本案中15周岁的甲实施了抢夺行为，其行为不构成抢夺罪，不负刑事责任。故A项正确。
共同犯罪理论并不解决共犯人成立什么罪名的问题，而是为了解决对共同导致的结果是否都承担刑事责任的问题。考虑到刑法中“犯罪”一词在不同语境中具有不同含义，共同犯罪中的“犯罪”不限于参与犯罪的人都必须达到刑事法定年龄、具有刑事责任能力，共同犯罪在有的情形就是指具备客观要件意义上的共同犯罪。本案中，甲尽管没有达到刑事法定年龄，但在客观上与乙共同实施了抢夺行为，因此二人在抢夺罪的违法层面成立共同犯罪。故B项正确。
在本案中，甲、乙二人成立抢夺罪的共犯，即使甲没有达到刑事法定年龄，乙也不成立间接正犯。只有通过强制或者欺骗手段支配直接实施者进而支配构成要件实现的，才属于间接正犯。本案中，甲求乙为其抢夺作接应，这一事实表明乙并未支配、控制甲的行为，故不能认定为间接正犯。故C项正确。
既然甲、乙二人成立抢夺罪共犯，按照“部分实行、全部责任”原则，二人的共同行为是个有机整体，对共同行为导致的结果都应当承担责任。甲已经夺取了被害人的手提包，已经转移了财物的占有，属于抢夺既遂，相应地，乙也应当承担抢夺既遂的责任。犯罪既遂之后，不可能再成立犯罪中止，因此，乙之后基于害怕而将手提包扔掉的行为并不影响犯罪既遂的认定。故D项错误。"
"137.2012/2/55/多
下列哪些选项中的双方行为人构成共同犯罪？ 【BCD】
A.甲见卖淫秽影碟的小贩可怜，给小贩1000元，买下200张淫秽影碟
B.乙明知赵某已结婚，仍与其领取结婚证
C.丙送给国家工作人员10万元钱，托其将儿子录用为公务员
D.丁帮助组织卖淫的王某招募、运送卖淫女","必要的共同犯罪［BCD］
［解析］《刑法》第25条第1款规定，共同犯罪是指二人以上共同故意犯罪。共同犯罪要求各共犯人均有相同的犯罪故意和各共犯人之间具有意思联络。对向犯，是指以存在二人以上相互对向的行为为要件的犯罪。对向犯分三种情况：（1）双方的罪名与法定刑相同，如重婚罪。B项中，乙明知赵某已经结婚，仍与其领取结婚证，二人均具有重婚罪的犯罪故意，故乙与赵某构成重婚罪的共犯。故B项当选。（2）双方的罪名与法定刑都不同，如贿赂罪中的行贿罪与受贿罪。C项中，丙构成行贿罪，国家工作人员构成受贿罪，属于双方罪名与法定刑都不同的对向犯。故C项当选。（3）只处罚一方的行为，如贩卖淫秽物品牟利罪，只处罚贩卖者，不处罚购买者。A项中，甲出于可怜小贩的意思买下淫秽影碟，与小贩并无意思联络，故不构成共同犯罪。故A项不当选。
丁帮助组织卖淫的王某招募、运送卖淫女，构成协助组织卖淫罪，其原本是组织卖淫罪的帮助犯，在刑法分则将其拟制为正犯后（法律拟制），其和组织卖淫者之间的共同犯罪关系仍然存在，只是对其不能再引用刑法总则第27条关于“对于从犯，应当从轻、减轻或者免除处罚”的规定，从而可以认为协助组织卖淫者和组织卖淫者成立共同正犯。故D项当选。"
"138.2011/2/55/多
关于共同犯罪的判断，下列哪些选项是正确的？ 【ABD】
A.甲教唆赵某入户抢劫，但赵某接受教唆后实施拦路抢劫。甲是抢劫罪的共犯
B.乙为吴某入户盗窃望风，但吴某入户后实施抢劫行为。乙是盗窃罪的共犯
C.丙以为钱某要杀害他人为其提供了杀人凶器，但钱某仅欲伤害他人而使用了丙提供的凶器。丙对
钱某造成的伤害结果不承担责任
D.丁知道孙某想偷车，便将盗车钥匙给孙某，后又在孙某盗车前要回钥匙，但孙某用其他方法盗
窃了轿车。丁对孙某的盗车结果不承担责任","共同犯罪的成立［ABD］
［解析］甲教唆赵某入户抢劫，使得赵某听了教唆后实施了抢劫罪的行为，甲成立抢劫罪的教唆犯，与赵某成立抢劫罪的共犯。当然，按照共犯独立性说，甲成立抢劫罪的加重情形，赵某成立普通的抢劫罪；按照共犯从属性说，甲与赵某都成立普通抢劫罪。故A项正确。
乙以盗窃罪的故意实施了望风行为，但客观上却为吴某的入户抢劫行为提供了帮助，按照抽象的事实认识错误中法定符合说的处理原则，乙成立盗窃罪。但吴某仍然单独成立抢劫罪；按照部分犯罪共同说（行为共同说也会得出相同的结论），乙与吴某成立盗窃罪的共犯。故B项正确。
丙以帮助杀人的故意提供帮助行为，但事实上被帮助者钱某只是实施了故意伤害行为，按照部分犯罪共同说（行为共同说也会得出相同的结论），丙与钱某在故意伤害罪的范围内成立共犯。既然丙与钱某成立共犯，那么二人都要对犯罪行为导致的法益侵害结果负责，即丙也要对钱某造成的伤害结果负责。故C项错误。
丁尽管之前以帮助孙某犯罪的意思将盗车钥匙交给了孙某，但在孙某实施具体盗车行为之前要回了盗车钥匙，表明其已经脱离共犯。在之后孙某实施的盗窃行为中，丁没有任何帮助行为和帮助效果，所以丁对孙某的盗车结果不负刑事责任，仅成立盗窃罪预备阶段的中止。故D项正确。"
"139.2010/2/2/单
看守所值班武警甲擅离职守，在押的犯罪嫌疑人乙趁机逃走，但刚跑到监狱外的树林即被抓回。关
于本案，下列哪一选项是正确的？ 【A】
A.甲主观上是过失，乙是故意
B.甲、乙是事前无通谋的共犯
C.甲构成私放在押人员罪
D.乙不构成脱逃罪","私放在押人员罪；脱逃罪；共同犯罪的构成要件［A］
［解析］共同犯罪，是指二人以上共同故意犯罪，一人为过失的，不构成共犯。因此甲、乙二人不成立共犯关系。故B项错误，A项正确。
看守所值班武警甲擅离职守，严重不负责任，致使在押的犯罪嫌疑人乙脱逃，但其主观上没有私放乙的故意，故甲的行为不构成私放在押人员罪（属于故意犯罪），如果造成严重后果，则构成失职致使在押人员脱逃罪（属于过失犯罪）。故C项错误。
脱逃罪是指依法被关押的罪犯、被告人、犯罪嫌疑人脱逃的行为。该罪的主观方面为故意，且属行为犯。虽然乙刚跑到监狱外的树林即被抓回，但不影响其构成该罪。故D项错误。"
"140.2010/2/6/单
关于共同犯罪，下列哪一选项是正确的？ 【C】
A.甲、乙应当预见但没有预见山下有人，共同推下山上一块石头砸死丙。只有认定甲、乙成立共同
过失犯罪，才能对甲、乙以过失致人死亡罪论处
B.甲明知乙犯故意杀人罪而为乙提供隐藏处和财物。甲、乙构成共同犯罪
C.交警甲故意为乙实施保险诈骗提供虚假鉴定结论。甲、乙构成共同犯罪
D.公安人员甲向犯罪分子乙通风报信助其逃避处罚。甲、乙成立共同犯罪","共同犯罪的成立要件；共同过失犯罪的处理［C］
［解析］《刑法》第25条第2款规定：“二人以上共同过失犯罪，不以共同犯罪论处；应当负刑事责任的，按照他们所犯的罪分别处罚。”甲、乙二人的过失行为结合在一起导致丙死亡，二人的过失行为和丙的死亡之间都有因果关系，分别成立过失致人死亡罪，不需要认定甲、乙成立共同过失犯罪。故A项错误。
甲在与乙没有通谋的情况下，为犯罪后的乙提供隐藏处和财物的，属于窝藏犯罪的人，成立窝藏罪，不可能成立乙实施的故意杀人罪的共犯。当然，如果甲、乙事先通谋，甲在乙杀人后再窝藏的，成立故意杀人的共犯。本案中，乙也不可能成立针对自己为对象的窝藏犯罪，甲、乙二人也不成立窝藏罪的共犯。故B项错误。
交警甲明知他人实施保险诈骗行为而为其提供虚假鉴定意见，成立保险诈骗罪的共犯。该项直接考查《刑法》第198条第4款：“保险事故的鉴定人、证明人、财产评估人故意提供虚假的证明文件，为他人诈骗提供条件的，以保险诈骗的共犯论处。”故C项正确。
根据《刑法》第417条的规定，有查禁犯罪活动职责的国家机关工作人员，向犯罪分子通风报信、提供便利，帮助犯罪分子逃避处罚的，成立帮助犯罪分子逃避处罚罪。一方面，甲的行为单独成立帮助犯罪分子逃避处罚罪，不可能成立乙之前所实施犯罪的共犯；另一方面，甲通风报信帮助乙逃避处罚，乙本身也不可能成立甲帮助犯罪分子逃避处罚罪的共犯。故D项错误。"
