Question,Answer
"46.2011/3/1/单
甲公司在城市公园旁开发预售期房，乙、丙等近百人一次性支付了购房款，总额近8000万元。但
甲公司迟迟未开工，按期交房无望。乙、丙等购房人多次集体去甲公司交涉无果，险些引发群体性事
件。面对疯涨房价，乙、丙等购房人为另行购房，无奈与甲公司签订《退款协议书》，承诺放弃数额巨
大利息、违约金的支付要求，领回原购房款。经咨询，乙、丙等购房人起诉甲公司。下列哪一说法准确
体现了公平正义的有关要求？ 【C】
A.《退款协议书》虽是当事人真实意思表示，但为兼顾情理，法院应当依据购房人的要求变更该协
议，由甲公司支付利息和违约金
B.《退款协议书》是甲公司胁迫乙、丙等人订立的，为确保合法合理，法院应当依据购房人的要求
宣告该协议无效，由甲公司支付利息和违约金
C.《退款协议书》的订立显失公平，为保护购房人的利益，法院应当依据购房人的要求撤销该协
议，由甲公司支付利息和违约金
D.《退款协议书》损害社会公共利益，为确保利益均衡，法院应当依据购房人的要求撤销该协
议，由甲公司支付利息和违约金","合同的效力；胁迫；显失公平［C］
［解析］根据题目交代，《退款协议书》属于订立合同时显失公平的合同，并非购房人的真实意思表示。《民法典》第151条规定：“一方利用对方处于危困状态、缺乏判断能力等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者仲裁机构予以撤销。”在显失公平情形中，受害人作出的不真实的意思表示，享有撤销权，可诉至法院请求撤销该合同。故A项错误，C项正确。
甲公司的行为并不符合胁迫行为的定义。根据《民法典总则编解释》第22条的规定，胁迫是指以给自然人及其近亲属等的人身权利、财产权利以及其他合法权益造成损害或者以给法人、非法人组织的名誉、荣誉、财产权益等造成损害为要挟，迫使其基于恐惧心理作出意思表示的行为。胁迫与显失公平的核心区别之一在于：在胁迫中，妨碍表意人自由判断之外部环境由胁迫人造就——制造恐惧气氛；在显失公平中，仅仅是对该状态加以恶意利用而已。故B项错误。
根据《民法典》第153条第2款的规定，损害社会公共利益属于违背公序良俗，合同应为无效。所谓“公共利益”，是指不特定多数人的利益，学理上一般予以类型化，包括损害公共秩序与善良风俗两项。《退款协议书》虽侵害了乙、丙等近百人的利益，且险些引发群体性事件，但仅侵害了特定多数人的利益，尚不构成对公共利益的侵害。故D项错误。"
"47.2011/3/53/多
关于意思表示法律效力的判断，下列哪些选项是正确的？ 【CD】
A.甲在商场购买了一台液晶电视机，回家后发现其妻乙已在另一商场以更低折扣订了一台液晶电视
机。甲认为其构成重大误解，有权撤销买卖
B.甲向乙承诺，以其外籍华人身份在婚后为乙办外国绿卡。婚后，乙发现甲是在逃通缉犯。乙有权
以甲欺诈为由撤销婚姻
C.甲向乙银行借款，乙银行要求甲提供担保。丙为帮助甲借款，以举报丁偷税漏税相要挟，迫使其
为甲借款提供保证，乙银行对此不知情。丁有权以其受到胁迫为由撤销保证
D.甲患癌症，其妻乙和医院均对甲隐瞒其病情。经与乙协商，甲投保人身保险，指定身故受益人
为乙。保险公司有权以乙欺诈为由撤销合同","重大误解；胁迫；欺诈；可撤销的婚姻［CD］
［解析］《民法典》第147条规定：“基于重大误解实施的民事法律行为，行为人有权请求人民法院或者仲裁机构予以撤销。”《民法典总则编解释》第19条第1款规定，行为人对行为的性质、对方当事人或者标的物的品种、质量、规格、价格、数量等产生错误认识，按照通常理解如果不发生该错误认识行为人就不会作出相应意思表示的，构成重大误解。据此，重大误解中的误解，均为表意人对于合同要素（行为性质、当事人、标的物等）的误解，若表意人的错误与合同要素无关，仅对作出意思表示的内心起因发生错误，则属于“狭义的动机错误”，狭义的动机错误不属于重大误解。甲购买液晶电视机时，不知家中已不需要再购买电视机了，甲的错误与买卖合同的要素无关，属于狭义的动机错误，不构成重大误解，甲不享有撤销该买卖合同的权利。故A项错误。
根据《民法典》第1052、1053条的规定，可撤销婚姻有两种情形：一是胁迫；二是婚前隐瞒重大疾病的欺诈。B项的欺诈不属于上述情形，不可以此为由撤销婚姻。故B项错误。
《民法典》第150条规定：“一方或者第三人以胁迫手段，使对方在违背真实意思的情况下实施的民事法律行为，受胁迫方有权请求人民法院或者仲裁机构予以撤销。”据此，无论胁迫来自相对人还是第三人，受胁迫者均可撤销，不论受胁迫者的合同相对人对此是否知情。保证合同的当事人系保证人丁和债权人乙，第三人丙对丁的行为构成胁迫。虽然相对人乙在合同成立时不知道丙实施了胁迫行为，受胁迫的丁仍享有撤销权。故C项正确。
《民法典》第149条规定：“第三人实施欺诈行为，使一方在违背真实意思的情况下实施的民事法律行为，对方知道或者应当知道该欺诈行为的，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”据此，如果是第三人欺诈，通常要求受欺诈一方的对方当事人知情时方可撤销。但是存在例外：尽管合同是因第三人欺诈而订立，但是合同履行后，直接的受益人就是第三人时，受欺诈一方的对方当事人是否知情则在所不问，均可撤销。D选项中，甲作为投保人，具有告知义务，但乙故意隐瞒真实情况让甲投保，保险公司属于受欺诈而订立合同。甲虽然对此不知情，但是合同一旦得以履行，乙是直接的受益人。此时，甲不过是乙获得利益的手段罢了，保险公司当然享有撤销保险合同的权利。故D项正确。"
"48.2012/3/3/单 根据《民法典》改编
下列哪一情形构成重大误解，属于可撤销的民事行为？ 【C】
A.甲立下遗嘱，误将乙的字画分配给继承人
B.甲装修房屋，误以为乙的地砖为自家所有，并予以使用
C.甲入住乙宾馆，误以为乙宾馆提供的茶叶是无偿的，并予以使用
D.甲要购买电动车，误以为精神病人乙是完全民事行为能力人，并与之签订买卖合同","重大误解；法律行为的效力［C］
［解析］遗嘱只能处分属于被继承人的合法财产，处分他人财产无效。《民法典继承编解释（一）》第26条规定：“遗嘱人以遗嘱处分了国家、集体或者他人财产的，应当认定该部分遗嘱无效。”甲的遗嘱处分了乙的财产，遗嘱的该部分无效，而非可撤销。故A项错误。
重大误解是有关意思表示（法律行为）的制度。甲误取乙所有的地砖用于装修属于无权使用他人之物的事实行为，构成不当得利或者侵权，不属于法律行为，无重大误解制度适用的余地。故B项错误。
《民法典总则编解释》第19条第1款规定，行为人对行为的性质、对方当事人或者标的物的品种、质量、规格、价格、数量等产生错误认识，按照通常理解如果不发生该错误认识行为人就不会作出相应意思表示的，构成重大误解。乙宾馆发出买卖的要约，甲当作赠与的要约予以承诺，对行为的性质发生错误认识，构成重大误解。故C项正确。【思路拓展】对此，有人会提出疑问：乙宾馆发出买卖的要约，而甲作出接受赠与的承诺，甲、乙的意思表示不一致，没有达成合意，无论买卖合同还是赠与合同均未成立，何来重大误解？答案是：重大误解有一个前提条件：解释先行于错误。首先应对甲使用茶叶的行为依照《民法典》第142条第1款规定予以解释，采客观主义即“假想的理性谨慎相对人的视角”。按照一个理性谨慎的相对人，乙宾馆有理由相信甲承诺的内容，其结论便是甲使用茶叶时的意思为“买卖的承诺”，这样双方形成买卖茶叶的合意。而此时甲真实的内心意思却是“无偿使用”（“赠与的承诺”），甲的表示行为与其内心真意不一致，即甲对行为性质发生错误认识，构成重大误解。
D项中，乙系无（或限制）民事行为能力人。根据《民法典》第144、145条的规定，该买卖合同无效或者效力待定，而非可撤销。故D项错误。【思路拓展】本项中，甲在与乙订立买卖合同时，对相对人乙的特征发生了具有交易上重要性的错误认识（误认乙为完全民事行为能力人），且因该错误作出不真实的意思表示，符合重大误解的构成要件。但是，无、限制民事行为能力人的利益优先受保护，因此法律将此种情形规定为无效或效力待定。"
"49.2012/3/54/多
甲委托乙采购一批电脑，乙受丙诱骗高价采购了一批劣质手机。丙一直以销售劣质手机为业，甲对
此知情。关于手机买卖合同，下列哪些表述是正确的？ 【ABC】
A.甲有权追认
B.甲有权撤销
C.乙有权以甲的名义撤销
D.丙有权撤销","无权代理；代理中的欺诈［ABC］
［解析］甲授予乙委托代理权的内容系采购电脑，乙却签订了购买手机的买卖合同。故乙的代理行为属于无权代理。根据《民法典》第171条的规定，因无权代理订立的合同属于效力待定的合同，被代理人甲享有追认权。若甲追认，该合同自始有效。故A项正确。
本题中，丙的行为显然构成欺诈，因此乙、丙间的手机买卖合同又属于可撤销的合同。根据民法中法律效果归属的理论，代理人在代理权限范围内独立实施的法律行为，直接归属于被代理人承受。因此，代理人发生重大误解、遭受欺诈的，撤销权亦归属于被代理人享有，代理人不能享有撤销权。因此，甲有权撤销该合同。故B项正确。
在因代理人遭受欺诈而订立的合同中，虽然代理人并不享有撤销权，但若被代理人授权代理人行使该撤销权，则代理人可基于授权行使被代理人的撤销权。所谓“乙有权以甲的名义撤销”，是指代理人乙基于甲的授权，可以代理人身份行使撤销权。故C项正确。
因欺诈订立的合同，仅受欺诈人享有撤销权，欺诈人不享有撤销权，故D项错误。【思路拓展】本选项的命题思路（陷阱）在于，乙的代理为无权代理，丙作为相对人，在被代理人甲追认之前享有撤销权。但是，《民法典》第171条第2款规定的撤销权针对的是善意的相对人，丙并非善意，所以不享有此撤销权。"
"50.2013/3/3/单
下列哪一情形下，甲对乙不构成胁迫？ 【D】
A.甲说，如不出借1万元，则举报乙犯罪。乙照办，后查实乙构成犯罪
B.甲说，如不将藏獒卖给甲，则举报乙犯罪。乙照办，后查实乙不构成犯罪
C.甲说，如不购甲即将报废的汽车，将公开乙的个人隐私。乙照办
D.甲说，如不赔偿乙撞伤甲的医疗费，则举报乙醉酒驾车。乙照办，甲取得医疗费和慰问金","胁迫［D］
［解析］胁迫的构成要件有四：（1）故意预告实施危害；（2）对方因此陷入恐惧（要求胁迫与恐惧具有因果关系）；（3）对方因恐惧作出意思表示（要求恐惧与意思表示的作出具有因果关系）；（4）胁迫具有不正当性。胁迫的不正当性包括三种：（1）目的不正当。比如，“不卖给我海洛因，就检举揭发你贩毒”。（2）手段不正当。比如，“不把房子租给我，就公布你老婆的裸照”。（3）目的与手段结合的不正当（因目的与手段不具有牵连性）。比如，“不把房子租给我，就检举揭发你贪污”。
A选项中，举报犯罪的手段正当，自然人之间的借款也正当，但是通过举报犯罪强制他人借款，则两者结合出现了不正当，构成胁迫，故不当选。
B选项与A选项原理相同，举报犯罪的手段正当，买卖的目的正当，但二者结合则不正当，构成胁迫，不当选。
C选项，公开他人隐私的手段不正当，买卖报废机动车的目的也不正当，构成胁迫，不当选。
D选项，举报醉驾的手段正当，获得赔偿的目的也正当，手段与目的具有直接的法律关系，且二者结合亦具有正当性，故不构成胁迫，当选。"
"51.2013/3/4/单
甲用伪造的乙公司公章，以乙公司名义与不知情的丙公司签订食用油买卖合同，以次充好，将劣质
食用油卖给丙公司。合同没有约定仲裁条款。关于该合同，下列哪一表述是正确的？ 【B】
A.如乙公司追认，则丙公司有权通知乙公司撤销
B.如乙公司追认，则丙公司有权请求法院撤销
C.无论乙公司是否追认，丙公司均有权通知乙公司撤销
D.无论乙公司是否追认，丙公司均有权要求乙公司履行","无权代理；欺诈；撤销权的行使［B］
［解析］甲无代理权却擅自以乙公司名义与丙公司订立买卖合同，乙、丙的买卖合同属于因无权代理订立的合同。虽有权利外观（甲伪造的乙的公章蒙骗了丙），但公章系伪造，权利外观的形成不可归责于被代理人乙，故不成立表见代理，而属于狭义的无权代理。根据《民法典》第171条之规定，乙、丙间的买卖合同效力待定。如果乙公司追认了甲之行为，则合同在乙、丙之间生效；如果不予追认，则合同最终归于无效，乙公司无履行义务。故D项错误。
本题中，丙公司享有两个撤销权：第一，在因甲无权代理订立的合同中，丙公司属于善意相对人，可根据《民法典》第171条享有撤销权，撤销应当以通知的方式作出。但是，该撤销权只能在被代理人乙公司追认之前行使；一旦追认，则合同生效，不可撤销。故A项错误。第二，甲在无权代理订立买卖合同的过程中还实施了欺诈行为（以次充好），在乙公司追认之后，合同在乙、丙之间生效。但是，根据《民法典》第148条的规定，该合同属于可撤销的合同，受欺诈人丙公司享有撤销权。该撤销权只能以诉讼或仲裁方式行使，而不能在诉讼之外以通知的方式撤销。故B项正确。综上分析，C项也是错误的。"
"52.2015/3/2/多
甲以23万元的价格将一辆机动车卖给乙。该车因里程表故障显示行驶里程为4万公里，但实际行驶
了8万公里，市值为16万元。甲明知有误，却未向乙说明，乙误以为真。乙的下列哪些请求是错误的？
【AC（原答案C）；原为单选题，根据新法答案有变化，调整为多选题。】
A.以甲欺诈为由请求法院变更合同，在此情况下法院不得判令撤销合同
B.请求甲减少价款至16万元
C.以重大误解为由，致函甲请求撤销合同，合同自该函到达甲时即被撤销
D.请求甲承担缔约过失责任","基于欺诈和重大误解的可撤销合同；缔约过失责任［AC（原答案为C）］
［解析］《民法典》第148条规定：“一方以欺诈手段，使对方在违背真实意思的情况下实施的民事法律行为，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”本题中，甲明知汽车的行驶里程数据错误，却不向乙说明，致使乙在错误的认知下购买了该汽车，其行为构成欺诈。乙仅有权以甲欺诈为由请求法院撤销合同，不能请求法院变更合同。故A项错误，当选。【旧题新解】根据原《合同法》第54条，本项原本是正确的。《民法典》不再规定可变更的民事法律行为，只规定了可撤销的民事法律行为，因此答案发生变化。
《民法典》第582条规定：“履行不符合约定的，应当按照当事人的约定承担违约责任。对违约责任没有约定或者约定不明确，依据本法第五百一十条的规定仍不能确定的，受损害方根据标的的性质以及损失的大小，可以合理选择请求对方承担修理、重作、更换、退货、减少价款或者报酬等违约责任。”可撤销的合同，在被撤销之前，已经成立并生效。按照合同解释规则，甲向乙交付汽车的品质应为“行驶里程为4万公里”，而甲向乙实际交付的汽车为“行驶里程为8万公里”，甲向乙交付的汽车不符合约定的品质，构成违约，乙有权请求甲承担减少价款的违约责任。根据《买卖合同解释》第17条，乙有权主张“以符合约定的标的物和实际交付的标的物按交付时的市场价值”计算差价。故B项正确，不当选。
本题中，“甲明知有误，却未向乙说明”，乙对机动车里程表的理解确实存在错误，构成重大误解；而乙的重大误解，是由于甲的欺诈造成的，因此，本题可以从欺诈与重大误解两个角度理解此合同之效力瑕疵。但是，根据《民法典》第147条的规定，因重大误解所生之撤销权，须以诉讼或仲裁方式行使。乙仅以书面通知方式行使撤销权，不产生撤销合同的效力。故C项错误，当选。
《民法典》第500条规定了缔约过失责任：“当事人在订立合同过程中有下列情形之一，造成对方损失的，应当承担赔偿责任：……（二）故意隐瞒与订立合同有关的重要事实或者提供虚假情况；（三）有其他违背诚信原则的行为。”在与乙订立汽车买卖合同的过程中，甲故意违反基于诚信原则产生的忠实、告知等先合同义务，给乙造成信赖利益的损失，乙有权对甲主张缔约过失责任。故D项正确，不当选。"
"53.2015/3/52/多
某旅游地的纪念品商店出售秦始皇兵马俑的复制品，价签标名为“秦始皇兵马俑”，2800元一个。
王某购买了一个，次日，王某以其购买的“秦始皇兵马俑”为复制品而非真品属于欺诈为由，要求该商店
退货并赔偿。下列哪些表述是错误的？ 【BCD】
A.商店的行为不属于欺诈，真正的“秦始皇兵马俑”属于法律规定不能买卖的禁止流通物
B.王某属于重大误解，可请求撤销买卖合同
C.商店虽不构成积极欺诈，但构成消极欺诈，因其没有标明为复制品
D.王某有权请求撤销合同，并可要求商店承担缔约过失责任","欺诈和重大误解的认定；导致法律行为可撤销的原因［BCD］
［解析］本题中，纪念品商店出售的纪念品尽管标明为“秦始皇兵马俑”，但一般人均能认知到兵马俑真品属于禁止流通物，商店出售的不可能是真实的兵马俑，这是不言自明的事实。因此，纪念品商店不成立欺诈。王某作为正常人，在购买时也不会对该商品产生错误认识，不存在重大误解。由于不存在欺诈和重大误解，买卖合同没有可撤销的理由，也就不存在请求商店承担缔约过失责任的可能。故A项正确，B、C、D项错误。"
"54.2016/3/3/单
潘某去某地旅游，当地玉石资源丰富，且盛行“赌石”活动，买者购买原石后自行剖切，损益自负。
潘某花5000元向某商家买了两块原石，切开后发现其中一块为极品玉石，市场估价上百万元。商家深
觉不公，要求潘某退还该玉石或补交价款。对此，下列哪一选项是正确的？ 【A】
A.商家无权要求潘某退货
B.商家可基于公平原则要求潘某适当补偿
C.商家可基于重大误解而主张撤销交易
D.商家可基于显失公平而主张撤销交易","可撤销民事法律行为［A］
［解析］根据题目所述，“赌石”活动，即买者购买原石、自行剖切、损益自负，是众所周知的交易习惯。通常情况下，对于下列情形，不违反法律、行政法规强制性规定的，人民法院可以认定为交易习惯：（1）在交易行为当地或者某一领域、某一行业通常采用并为交易对方订立合同时所知道或者应当知道的做法；（2）当事人双方经常使用的习惯做法。本题中，潘某与商家在达成原石交易之时，都基于完全真实的意思表示，潘某依交易习惯“赌石”获得原石，系合法有效的民事法律行为。尽管结果出人意料，但不影响法律行为的效力，商家无任何理由要求潘某退货。故A项正确。
《民法典》第6条规定了公平原则：“民事主体从事民事活动，应当遵循公平原则，合理确定各方的权利和义务。”民法基本原则可用于解释民法规范，也可以作为填补民法漏洞时的考虑因素，其在具体案例中适用的前提是没有具体的法律规范。现行民法对如何处理“赌石”这类买卖合同已经有明确的规定，不需要用公平原则的精神加以处理。故B项错误。
《民法典》第147条规定：“基于重大误解实施的民事法律行为，行为人有权请求人民法院或者仲裁机构予以撤销。”《民法典总则编解释》第19条第1款规定：“行为人对行为的性质、对方当事人或者标的物的品种、质量、规格、价格、数量等产生错误认识，按照通常理解如果不发生该错误认识行为人就不会作出相应意思表示的，人民法院可以认定为民法典第一百四十七条规定的重大误解。”据此，只有当对于法律行为中涉及的重要因素存在认识错误进而导致意思表示不真实时，方可构成重大误解。本题之情形，确实存在对于原石性质的认识错误，但是由于有“赌石”之交易习惯的存在，并且买卖双方知道并且接受这样的交易习惯，所以对于“原石切出极品玉石”这种情形都是双方所能预见的，故不存在意思表示的不真实，因为双方都有赌一把的真实意思。因此，商家不构成重大误解，C项错误。
《民法典》第151条规定：“一方利用对方处于危困状态、缺乏判断能力等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者仲裁机构予以撤销。”通常认为，一方当事人利用自己的优势或者利用对方穷困、急迫、轻率、无经验、意志力显著薄弱等不利的窘迫境地，致使双方的权利与义务明显违反公平、等价有偿原则的，可以认定为显失公平。本题中，由于“赌石”之交易习惯的存在，不存在潘某利用自己的优势或者利用商家急迫、无经验等不利的窘迫境地之情形。故D项错误。"
"55.2016/3/59/多
甲隐瞒了其所购别墅内曾发生恶性刑事案件的事实，以明显低于市场价的价格将其转卖给乙；乙在
不知情的情况下，放弃他人以市场价出售的别墅，购买了甲的别墅。几个月后乙获悉实情，向法院申请
撤销合同。关于本案，下列哪些说法是正确的？ 【ABCD】
A.乙须在得知实情后一年内申请法院撤销合同
B.如合同被撤销，甲须赔偿乙在订立及履行合同过程当中支付的各种必要费用
C.如合同被撤销，乙有权要求甲赔偿主张撤销时别墅价格与此前订立合同时别墅价格的差价损失
D.合同撤销后乙须向甲支付合同撤销前别墅的使用费","撤销权；缔约过失责任［ABCD］
［解析］《民法典》第148条规定：“一方以欺诈手段，使对方在违背真实意思的情况下实施的民事法律行为，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”本题中，甲隐瞒别墅内曾发生恶性刑事案件这一正常人都非常重视的信息，构成欺诈，因此甲、乙之间订立的合同属于可撤销合同。根据《民法典》第152条第1款的规定，受欺诈人乙有权自知道或者应当知道撤销事由之日起1年内请求法院撤销甲、乙间的别墅买卖合同。故A项正确。
在订立该买卖合同过程中，甲故意违反基于诚实信用的忠实义务、告知义务，并因此给乙造成合理信赖利益的损失，根据《民法典》第500条的规定，成立缔约过失，乙有权请求甲承担缔约过失损害赔偿责任。根据通说，缔约过失损害赔偿的范围包括“合理信赖利益损失”和“固有利益损失”。合理信赖利益损失，既包括因订立合同实际支出的成本费用，也包括因丧失交易机会遭受的损失（机会成本）。固有利益损失，指受害人因对方违反先合同义务而遭受的人身和合同标的物之外的其他财产损失。B项乙在订立及履行合同过程当中支付的各种必要费用属于为缔约所支出的费用，C项撤销合同时别墅市场价格与订立合同时别墅市场价格间的差价属于因丧失交易机会遭受的损失，均属于合理信赖利益损失，均在缔约过失损害赔偿责任的范围之内。故B、C项正确。
根据《民法典》第157条的规定，民事法律行为无效、被撤销或者确定不发生效力后，行为人因该行为取得的财产，应当予以返还；不能返还或者没有必要返还的，应当折价补偿。本题中，如合同被撤销，买卖合同自始无效，此前乙对房屋的占有、使用与收益欠缺法律上的原因，成立不当得利，甲有权就此请求乙返还不当得利。首先，房屋和已经支付的价款应当相互返还；其次，对于乙在返还房屋之前居住甲房屋的利益也应当返还，即乙须向甲支付合同撤销前别墅的使用费。故D项正确。"
"56.2017/3/3/单
齐某扮成建筑工人模样，在工地旁摆放一尊廉价购得的旧蟾蜍石雕，冒充新挖出文物等待买主。甲
曾以5000元从齐某处买过一尊同款石雕，发现被骗后正在和齐某交涉时，乙过来询问。甲有意让乙也
上当，以便要回被骗款项，未等齐某开口便对乙说：“我之前从他这买了一个貔貅，转手就赚了，这个
你不要我就要了。”乙信以为真，以5000元买下石雕。关于所涉民事法律行为的效力，下列哪一说法是
正确的？ 【B】
A.乙可向甲主张撤销其购买行为
B.乙可向齐某主张撤销其购买行为
C.甲不得向齐某主张撤销其购买行为
D.乙的撤销权自购买行为发生之日起2年内不行使则消灭","第三人欺诈；撤销权的行使［B］
［解析］《民法典》第149条规定：“第三人实施欺诈行为，使一方在违背真实意思的情况下实施的民事法律行为，对方知道或者应当知道该欺诈行为的，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”据此，如果一方当事人受到第三人欺诈时，通常在另一方当事人对于欺诈知情时，被欺诈人才可以撤销，除非实施欺诈的第三人是通过该法律行为所设立的法律关系中的直接受益人。本题中，乙受到了甲的欺诈与齐某发生了法律行为，且在发生法律行为之时，齐某对于甲的欺诈行为是知情的，故乙可以主张撤销。基于合同的相对性，乙应当向齐某主张撤销。故A项错误，B项正确。
甲因被齐某欺诈以5000元从齐某处购买一尊石雕，根据《民法典》第148条的规定，受欺诈的甲可向相对人齐某主张撤销其购买行为。故C项错误。
《民法典》第152条规定：“有下列情形之一的，撤销权消灭：（一）当事人自知道或者应当知道撤销事由之日起一年内、重大误解的当事人自知道或者应当知道撤销事由之日起九十日内没有行使撤销权；……当事人自民事法律行为发生之日起五年内没有行使撤销权的，撤销权消灭。”据此，在欺诈情形下，撤销权的除斥期间，主观起算为1年，客观起算为5年。故D项错误。"
"57.2017/3/10/单
陈老伯考察郊区某新楼盘时，听销售经理介绍周边有轨道交通19号线，出行方便，便与开发商订
立了商品房预售合同。后经了解，轨道交通19号线属市域铁路，并非地铁，无法使用老年卡，出行成
本较高；此外，铁路房的升值空间小于地铁房。陈老伯深感懊悔。关于陈老伯可否反悔，下列哪一说法
是正确的？ 【D】
A.属认识错误，可主张撤销该预售合同
B.属重大误解，可主张撤销该预售合同
C.该预售合同显失公平，陈老伯可主张撤销该合同
D.开发商并未欺诈陈老伯，该预售合同不能被撤销","重大误解；显失公平；意思表示瑕疵［D］
［解析］《民法典》第147条规定：“基于重大误解实施的民事法律行为，行为人有权请求人民法院或者仲裁机构予以撤销。”据此，一旦构成重大误解，误解人可请求撤销合同。对于重大误解的认定，《民法典总则编解释》第19条第1款规定：“行为人对行为的性质、对方当事人或者标的物的品种、质量、规格、价格、数量等产生错误认识，按照通常理解如果不发生该错误认识行为人就不会作出相应意思表示的，人民法院可以认定为民法典第一百四十七条规定的重大误解。”本题中，房屋预售合同中，陈老伯对于合同的标的物（房子）并没有认识错误，只是自己混淆了轨道交通与地铁的差异，这并不是房屋预售合同的内容，故不构成重大误解，无权主张撤销合同。故A、B项错误。
《民法典》第151条规定：“一方利用对方处于危困状态、缺乏判断能力等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者仲裁机构予以撤销。”本题中，开发商并未利用陈老伯判断能力的欠缺而使其作出不真实的意思表示，不构成显失公平。故C项错误。
《民法典》第148条规定：“一方以欺诈手段，使对方在违背真实意思的情况下实施的民事法律行为，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”本题中，销售经理介绍“周边有轨道交通19号线，出行方便”等信息均为真实信息，且并未将轨道交通表述为“地铁”，不构成欺诈，是陈老伯自己理解错误，因此不能因欺诈而撤销合同。故D项正确。"
"58.2018回忆/单
钱某有一幅祖传名画，市值百万元。高某欲低价购入，联合艺术品鉴定家李某欺骗钱某说是赝品，
价值不超过10万元。钱某信以为真，但是，未将画卖给高某，而是以15万元的价格卖给了不知情的陈
某。对此，下列哪一个说法是正确的？ 【C】
A.因陈某乘人之危，故钱某可撤销与陈某的买卖合同
B.因高某受欺诈，钱某可撤销与陈某的买卖合同
C.属于重大误解，钱某可撤销与陈某的买卖合同
D.属于显失公平，钱某可撤销与陈某的买卖合同","可撤销法律行为［C］
［解析］《民法典》第151条规定：“一方利用对方处于危困状态、缺乏判断能力等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者仲裁机构予以撤销。”乘人之危是指一方当事人利用另一方处于危困之际，使得另一方当事人在违背真实意思的情况下进行的法律行为，结果显失公平的情形，本题中不存在当事人处于危困状态，故不存在乘人之危，故A项错误。同时，钱某与陈某签订合同之时，陈某也没有利用钱某缺乏判断能力的事实，故也不构成上述第151条规定的显失公平，故D项错误。
《民法典》第149条规定：“第三人实施欺诈行为，使一方在违背真实意思的情况下实施的民事法律行为，对方知道或者应当知道该欺诈行为的，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”据此，当第三人欺诈时，只有当被欺诈人与知情的相对人签订合同时，才可撤销。本案中，高某与李某作为第三人，虽然对钱某进行了欺骗，构成欺诈，但是，被欺诈的钱某与陈某签订合同之时，相对人陈某并不知情，故钱某不能以欺诈为由撤销与陈某的买卖合同，故B项错误。
《民法典》第147条规定：“基于重大误解实施的民事法律行为，行为人有权请求人民法院或者仲裁机构予以撤销。”《民法典总则编解释》第19条第1款规定，行为人对行为的性质、对方当事人或者标的物的品种、质量、规格、价格、数量等产生错误认识，按照通常理解如果不发生该错误认识行为人就不会作出相应意思表示的，构成重大误解。本案中，钱某由于受到高某与李某的欺骗，对于画的性质理解错误，将真品当作了赝品，在与陈某进行法律行为时存在认识错误，故钱某可基于重大误解，撤销与陈某的买卖合同，故C项正确。"
